Id,SalePrice
1812,102078.1654933738
1813,111398.91948255809
1814,91986.15448519136
1815,50935.959447498215
1816,103408.9540184834
1817,118844.26362158245
1818,160766.319082765
1819,130233.59137688298
1820,62159.52822831451
1821,118087.84612346103
1822,155374.13633110063
1823,41662.59139865403
1824,137710.87886879235
1825,126735.840103537
1826,90684.0096848311
1827,96950.12168879861
1828,126631.67158732403
1829,119752.26487976998
1830,133809.54716769385
1831,175286.10111051478
1832,91110.52905070558
1833,134234.06971223696
1834,125425.92858162288
1835,144964.5070683832
1836,123599.66380911342
1837,91707.0462985131
1838,130381.48854478089
1839,82964.15073037693
1840,155649.8229766979
1841,147045.3520766166
1842,73278.22358344164
1843,135645.61673194793
1844,141941.48672128178
1845,145231.87906744567
1846,155508.04932568676
1847,154403.03000976806
1848,55699.76392609443
1849,129887.73601128264
1850,127572.84030018341
1851,163700.8148236332
1852,124492.49680462696
1853,140642.310279686
1854,180846.2501822675
1855,149383.50514120635
1856,230812.04353812887
1857,170970.5102743043
1858,126415.5810317353
1859,123555.74676806103
1860,141084.4804959505
1861,123555.74676806103
1862,285909.2976340237
1863,276513.11390275974
1864,276513.11390275974
1865,351023.4268860973
1866,341116.0597351605
1867,240498.369158525
1868,307623.31485030404
1869,197706.893866089
1870,250924.51767727316
1871,271198.3676597247
1872,177023.6477571147
1873,233596.1800545353
1874,136255.11672673858
1875,202626.4156047685
1876,191896.60041862095
1877,222004.19215838594
1878,208891.66216229144
1879,144446.83210834724
1880,127422.46801353196
1881,237997.56119329986
1882,255258.6086110002
1883,197893.55930275682
1884,219318.68369278542
1885,271054.3347583486
1886,311611.5613193146
1887,223808.60688725437
1888,281476.3586185857
1889,171430.0848274672
1890,133163.50442838075
1891,134933.88780728588
1892,101713.84336555433
1893,140688.9678732152
1894,133189.27186454512
1895,149192.23653406138
1896,125492.65004693986
1897,106995.30558864403
1898,110220.812879192
1899,162511.2157834238
1900,148012.77190721495
1901,167599.7636330239
1902,148066.5618855742
1903,215672.72127445476
1904,149622.08672508795
1905,198245.50686937486
1906,167652.14553899388
1907,204177.97048711526
1908,117310.87771255728
1909,139807.88684092337
1910,126015.16780279399
1911,206747.17254097477
1912,351718.8707676732
1913,148588.10663777485
1914,66878.19190375913
1915,313212.28592642053
1916,76075.53192704906
1917,273628.54789076437
1918,142542.44860957272
1919,157588.26925954927
1920,148377.13023644473
1921,450601.9152857083
1922,342183.080997004
1923,217175.06435732136
1924,216907.65456384624
1925,226650.76806662205
1926,401796.14329078543
1927,139123.36085245592
1928,162865.1685352162
1929,122721.91756841251
1930,126596.94938757512
1931,139219.95695007115
1932,143270.89132598758
1933,177076.47381929134
1934,170756.35190201818
1935,172568.97125010742
1936,184534.6892651528
1937,183283.52448050317
1938,180292.5439629252
1939,232256.6149387965
1940,198359.01397897064
1941,176312.51731092652
1942,189261.40882375612
1943,215739.87668820343
1944,346578.53022135794
1945,401079.8121049567
1946,161800.98507030733
1947,307767.3477245844
1948,206161.21478956545
1949,230996.65186571778
1950,187829.04575698957
1951,290907.67742330214
1952,224228.6157561911
1953,158355.3587135379
1954,191097.74823781036
1955,134754.8230858536
1956,322676.8284555655
1957,158380.5487820166
1958,314695.38246648986
1959,138424.74971033074
1960,118816.61067028125
1961,117045.93343334767
1962,103742.99396347508
1963,108983.79639536614
1964,106838.43198204318
1965,146246.7270142492
1966,159360.4574876107
1967,286580.42171907326
1968,424268.3739384045
1969,396790.73924907396
1970,450519.736496274
1971,456881.4035580114
1972,395063.91040055477
1973,267517.3347914544
1974,327397.6711467729
1975,443065.4759435415
1976,265660.8783867088
1977,389851.4456721128
1978,420447.0307977912
1979,346468.9548111584
1980,191328.9462795145
1981,365356.9625441655
1982,218126.45919569265
1983,206446.02343336458
1984,171017.89016883424
1985,225104.42971228488
1986,216057.15197281828
1987,185942.68911666464
1988,176682.64163396077
1989,194218.68774267304
1990,227722.44834267616
1991,228667.54338515416
1992,220773.30614867597
1993,176170.55551130194
1994,250492.3100407986
1995,181524.97721695688
1996,243289.2865431723
1997,331453.38398527954
1998,358659.8557651825
1999,265226.6698309833
2000,324047.7761327252
2001,256349.41134452037
2002,242796.7931631622
2003,255805.68118276354
2004,278207.78275944875
2005,240289.46270699793
2006,228898.01109391323
2007,240368.45353497026
2008,208093.1375196209
2009,184036.39476692167
2010,199560.3976383287
2011,143931.98035759127
2012,179843.1804875955
2013,183703.78487275983
2014,185805.25947969427
2015,203399.87617641175
2016,191538.96248681328
2017,205175.03510064795
2018,120744.68637058837
2019,131777.55970715548
2020,110837.8382647465
2021,111051.49641712512
2022,188715.7005533171
2023,142111.79211041355
2024,227321.69954671682
2025,360481.02275089704
2026,177407.92971130807
2027,146879.5628269592
2028,155789.72350889648
2029,157061.0342564463
2030,271362.5072053112
2031,259360.0227676814
2032,277112.4619910448
2033,276185.1367135729
2034,172153.14142275593
2035,205793.95640212868
2036,195810.78983297368
2037,200241.72706672671
2038,302878.4173041419
2039,240774.5600886359
2040,376851.2587198936
2041,265485.5011759535
2042,192276.33622787992
2043,169066.45628313156
2044,187019.1496698899
2045,212138.19940740016
2046,142835.63368720651
2047,154275.77878786498
2048,134727.88942038827
2049,146549.3795663445
2050,193502.85133947025
2051,105779.41679700089
2052,131690.79715811505
2053,151987.3016560667
2054,79604.65538141689
2055,160941.190769964
2056,137640.68887149286
2057,119350.0612058064
2058,225328.44328300498
2059,136913.1994855917
2060,165301.64242205664
2061,179870.5622357325
2062,134225.34139410636
2063,122269.61264615967
2064,142403.53702498646
2065,125219.4353847299
2066,173738.41329933217
2067,118695.75268927886
2068,166629.4279409084
2069,88835.51309704476
2070,99332.22589400747
2071,100996.5593732621
2072,126966.2778168899
2073,139662.960099285
2074,182499.3050805703
2075,146676.4182553693
2076,119808.7606938065
2077,148226.3780715287
2078,128961.29318750107
2079,126545.01344207482
2080,110901.4258880048
2081,120575.91263408407
2082,135025.52512290748
2083,135846.80268788026
2084,108819.79178494491
2085,120026.57316387033
2086,113358.71475928214
2087,118474.19343157411
2088,111698.46388490341
2089,74233.0933259285
2090,132014.66277783774
2091,124202.61966571886
2092,124037.88302687967
2093,128607.09447515235
2094,143112.73835721347
2095,153559.73254355864
2096,78339.43278583138
2097,95559.03728931838
2098,141293.5780693455
2099,62213.67745420838
2100,99027.57415209805
2101,123586.3803182399
2102,135110.55344029542
2103,101590.63959959075
2104,133515.01972900625
2105,124848.20128186753
2106,73744.26659677966
2107,231202.1094778122
2108,113645.15215671045
2109,113808.30935127463
2110,130533.79657078149
2111,153012.27607253633
2112,127272.18495526748
2113,116987.29272621215
2114,102699.87717226215
2115,145814.58552734356
2116,110070.21071438918
2117,139801.42137694353
2118,115580.44806223769
2119,99136.8294775957
2120,106106.20496857396
2121,78853.53290833744
2122,97169.69341040507
2123,87735.77604925352
2124,171428.6105585261
2125,120165.61674333877
2126,158521.39771806262
2127,157985.07707619038
2128,130277.08799473592
2129,105426.40469415564
2130,136255.1368538869
2131,145946.53296297943
2132,112097.20844279045
2133,117010.52157671182
2134,114395.00600991637
2135,106242.8682807844
2136,69236.30223378546
2137,128450.6367584134
2138,138052.9768206272
2139,157822.46028797457
2140,138449.92190879857
2141,133154.94185484637
2142,127457.38429272862
2143,143202.0545001693
2144,142257.35433053807
2145,136985.0076582356
2146,167999.3809099208
2147,128951.59924898867
2148,133468.2296170767
2149,141309.70415819812
2150,233830.3551771031
2151,128254.71966797636
2152,182859.47413189852
2153,177870.82358241582
2154,113756.73523020308
2155,148077.9907524835
2156,243326.97303112777
2157,232314.25567816538
2158,247037.87913862724
2159,227874.92135816635
2160,179113.35864228752
2161,239625.48375034108
2162,478777.869708008
2163,358766.22044011
2164,261019.4724854528
2165,183775.5722356175
2166,142178.51594570486
2167,227609.77987883097
2168,196403.32932978013
2169,198991.2631364203
2170,217299.43186672192
2171,151296.06064953463
2172,137860.51112248268
2173,159247.49031411725
2174,239169.13641798735
2175,336753.0681997336
2176,326754.8235520285
2177,256668.3634461035
2178,220194.0002410999
2179,139676.54555698982
2180,226694.62556157768
2181,191952.1414122869
2182,215944.36281934072
2183,190102.38812066193
2184,130306.41526996343
2185,113501.18688199938
2186,135305.40655855462
2187,157142.9874627721
2188,156515.8631126742
2189,247491.97042268308
2190,82917.96854276299
2191,85347.3339475843
2192,88610.88515454288
2193,125925.9612452168
2194,97969.07743019027
2195,116365.38393653554
2196,117598.16196481852
2197,116471.31669494718
2198,152246.3168681727
2199,167117.47003602854
2200,145630.23281208004
2201,149862.27983166472
2202,207184.0434755288
2203,148692.83777931432
2204,189569.54926163738
2205,119339.93931037936
2206,142149.881327038
2207,208520.47464051604
2208,251595.00851588984
2209,224597.0058584096
2210,131975.83065267108
2211,114495.36412891536
2212,106866.5254596695
2213,102443.79445509349
2214,131123.11339404088
2215,95302.24620631515
2216,150051.88587636902
2217,101272.65549947608
2218,76324.01537502327
2219,69175.89387355137
2220,65481.01886628401
2221,313212.28592642053
2222,262161.6368587058
2223,304070.15349888435
2224,218692.2083470102
2225,118082.32993999228
2226,184075.10954211585
2227,193701.5399641663
2228,274881.6254369662
2229,238793.34752766733
2230,139529.43818116235
2231,220464.78668007796
2232,183145.57832764
2233,188258.5612096232
2234,256878.27032930285
2235,225327.85821792408
2236,267740.1986259897
2237,355203.3047421695
2238,211191.2635400372
2239,114555.91520179811
2240,163038.2404546572
2241,154200.5340651082
2242,137264.0659729576
2243,134364.5806588053
2244,109419.4852941805
2245,107497.15515991206
2246,156624.9471128
2247,112492.88442877319
2248,121484.87666321428
2249,123663.9315687984
2250,139298.06995853083
2251,135532.54678437687
2252,181435.27760017492
2253,148297.71049555184
2254,171673.9065375287
2255,188129.67847681904
2256,191699.37294159076
2257,191993.42457241955
2258,171252.9099129537
2259,168845.1942133666
2260,173004.2526857723
2261,202955.5088525499
2262,224558.420788195
2263,373022.0769504925
2264,423018.73476155545
2265,203304.99326753593
2266,290738.9651795388
2267,379298.71314826416
2268,393695.7735103835
2269,152066.27154648234
2270,206053.41389545143
2271,231224.1951746294
2272,218842.68925286463
2273,165952.2067926419
2274,166377.2732168405
2275,175857.9765250437
2276,194368.78615138168
2277,185066.8464387234
2278,148832.2743639863
2279,128859.95087780744
2280,128283.90977005436
2281,153933.98182092528
2282,185392.59869179947
2283,107633.90618726102
2284,119738.27959138475
2285,160767.28578795624
2286,115732.22823702583
2287,367857.71806963236
2288,282519.1701186252
2289,385957.1962224555
2290,472138.3676135994
2291,369151.8311049538
2292,417682.7031775567
2293,494144.0336891796
2294,450255.869966407
2295,424131.7282609256
2296,293188.1931832154
2297,306209.8836921508
2298,335780.18472930836
2299,416851.55692976795
2300,335631.44212248636
2301,279099.2810624466
2302,239760.41019683474
2303,238683.15882746154
2304,261879.32026270998
2305,174389.5160526167
2306,170660.77461063073
2307,175799.88600828435
2308,218124.43194120258
2309,278593.0941518665
2310,213606.90601662215
2311,203969.36394030016
2312,187772.9930921213
2313,179275.52996516807
2314,188727.33918024026
2315,180845.74121280177
2316,199002.06612444873
2317,171261.17848160287
2318,176502.44590841312
2319,182614.89031915125
2320,195018.32573864164
2321,253161.96480795788
2322,174182.38178809418
2323,194475.94860492152
2324,172809.14487995784
2325,207441.46446233575
2326,173895.02579676313
2327,214919.71003789466
2328,236335.98846450407
2329,182105.1931889349
2330,170101.7382352932
2331,392917.882349279
2332,421021.800632112
2333,372262.45300380746
2334,261651.92410179062
2335,264909.7070447721
2336,362825.798398948
2337,202376.40970746215
2338,288366.7763499077
2339,211241.4819331553
2340,399934.6219703533
2341,213843.7181588614
2342,231110.89088487704
2343,214418.20705299327
2344,238226.69038768348
2345,248398.08098776985
2346,220834.5814748821
2347,195354.75297942344
2348,233487.19756310462
2349,174430.3907504321
2350,298061.2005034973
2351,245150.95903485984
2352,252137.9948766831
2353,231440.62652767895
2354,127667.43733483652
2355,166323.26562472965
2356,158943.62256870675
2357,190506.86734123254
2358,195469.27206955012
2359,125568.35180798803
2360,109086.41738657438
2361,136260.8263276637
2362,273442.2908983063
2363,145073.47830995911
2364,163466.12353602206
2365,217608.24899842488
2366,210050.4485138866
2367,227169.53180444398
2368,221878.25153296418
2369,220039.63712398132
2370,161013.45169251197
2371,165722.63451474256
2372,178578.91188933156
2373,274103.39323409554
2374,319321.9989435407
2375,257861.29109078692
2376,289311.5959359533
2377,380591.8745177963
2378,144977.0430316611
2379,182154.1327597141
2380,145085.8854549723
2381,163494.83443531976
2382,194696.65783785545
2383,199331.759673434
2384,254579.7277517775
2385,161527.07474262925
2386,138869.35640127564
2387,137795.0440686726
2388,112532.75570482349
2389,124138.04539663607
2390,151266.0277838238
2391,139065.42877839616
2392,116828.51651173936
2393,171633.33444178264
2394,142945.00583845677
2395,195794.1258211203
2396,150735.71747396147
2397,217836.32648123964
2398,137514.75337737254
2399,60883.78170631198
2400,60748.19513247959
2401,106956.67313118858
2402,141406.39312548624
2403,143529.82477344022
2404,142420.61758218714
2405,152928.81416147234
2406,140126.98428192816
2407,120790.26122773188
2408,140569.4734595685
2409,131339.44803934018
2410,171461.65706008524
2411,123637.49842942378
2412,163194.94342908863
2413,134068.82207413143
2414,149768.42989630662
2415,138451.23941004727
2416,132760.21409446755
2417,132185.71351875213
2418,126233.43842951227
2419,116228.04078481886
2420,126765.40125685555
2421,146205.20889308891
2422,130164.457666375
2423,134348.92874556768
2424,159580.84039254268
2425,265279.20404207555
2426,131225.0462643441
2427,144508.9983692272
2428,170176.43773636062
2429,119336.30766370683
2430,132209.0289347904
2431,108056.84160826914
2432,140617.70187839933
2433,141982.02906234906
2434,137746.87070044267
2435,153224.40828892207
2436,100601.80888015364
2437,100411.86174512151
2438,115745.01313664175
2439,106974.00635381063
2440,116133.87034112884
2441,98351.14713705002
2442,100148.47861124693
2443,110982.65408708317
2444,128418.67385410804
2445,69043.04143121977
2446,124105.23013598584
2447,195430.99326629916
2448,137460.03804359815
2449,99711.1495474457
2450,148296.42975669127
2451,123815.5852977824
2452,211709.65149363244
2453,96238.04782064009
2454,132207.97615976742
2455,110054.00435213694
2456,127965.5330705563
2457,116727.31858682666
2458,119740.01345589798
2459,98847.36718605155
2460,138091.49400734736
2461,104301.14496179084
2462,127301.58339649122
2463,115390.8396060236
2464,160518.1174805192
2465,139218.78009232628
2466,111112.49643121105
2467,153371.86284798424
2468,69885.51549115425
2469,75051.23762246995
2470,187164.58846483135
2471,212064.8087386201
2472,160155.54825970953
2473,111964.76278536317
2474,91860.80930463091
2475,225425.4226898702
2476,113751.54953481037
2477,128861.69056737302
2478,170465.49781222167
2479,111636.68699612758
2480,143665.67160325503
2481,127861.39634260803
2482,132251.205568239
2483,115415.10814042106
2484,117328.04044790874
2485,125133.78268713977
2486,165116.62508665828
2487,202923.87075974984
2488,157067.6959118407
2489,159722.47017184334
2490,153007.68293582613
2491,90738.07982231818
2492,181622.48039951248
2493,154980.06244301764
2494,165570.70106420637
2495,107230.73685172848
2496,237762.88551636072
2497,157048.81432074108
2498,110429.79507117174
2499,105697.4132333222
2500,130578.46279947307
2501,134366.36240382583
2502,157836.6620160483
2503,91742.81186540078
2504,175815.37433243752
2505,232854.73619854212
2506,251352.13290777637
2507,324913.24555885926
2508,251352.13290777637
2509,214354.75562253775
2510,224127.0524410846
2511,173718.08579799827
2512,213950.49866157636
2513,215383.90127526355
2514,266614.6430593779
2515,151968.1917601701
2516,158836.2428912853
2517,136171.97185864978
2518,158271.921046673
2519,236602.8696893141
2520,206854.45876675393
2521,195198.91152092806
2522,225210.87427117204
2523,136042.30080798845
2524,138830.0910399743
2525,140910.08778179408
2526,138311.8023207911
2527,122211.60981265895
2528,132237.39652497653
2529,130892.212985609
2530,119780.39924818726
2531,250117.83340167007
2532,232824.6295813599
2533,197212.63395787546
2534,241551.65101088493
2535,317403.1715367145
2536,242647.82331248512
2537,252718.8728142242
2538,193582.26456951877
2539,193330.48487728677
2540,166604.7659842696
2541,190237.2298672768
2542,163980.30372650953
2543,135338.14886947453
2544,123997.86864561295
2545,146663.05854124064
2546,127692.51309543173
2547,137546.99474701498
2548,147183.95205795238
2549,152577.1367926984
2550,300402.85063621716
2551,136844.05737739877
2552,111349.97947235461
2553,74449.65914754788
2554,112892.00892778541
2555,123854.56617009046
2556,108434.29363127724
2557,102361.38929468281
2558,165887.68711217341
2559,138345.34057759988
2560,130508.87062584913
2561,150811.53484441308
2562,133393.45649426448
2563,145028.39950560004
2564,192891.01173740858
2565,145883.04328657629
2566,161877.93150804084
2567,122181.30713989366
2568,196188.15104520955
2569,216109.86367276195
2570,129681.28694097247
2571,198820.9785266273
2572,184523.07243729554
2573,223870.53024157934
2574,305623.388759601
2575,122499.77962911634
2576,115831.64679320871
2577,150910.1021022374
2578,83484.01408541776
2579,70362.52200166296
2580,123738.56118242118
2581,117200.57021368535
2582,109552.38419953379
2583,278500.84034208575
2584,157016.22615831514
2585,192671.18908676086
2586,233114.61636839932
2587,207980.29987224503
2588,159309.08201169875
2589,143860.74868714673
2590,210087.7924868926
2591,235048.11080844258
2592,208879.2453207911
2593,251276.28220617623
2594,179978.8561432013
2595,213330.20683698528
2596,342316.96695952344
2597,187272.09363843245
2598,270127.8531826566
2599,342070.4956277197
2600,185833.09008146758
2601,142772.80635667933
2602,85023.23088882775
2603,102636.6395619261
2604,87991.03867907378
2605,83832.49995631857
2606,143270.05405197674
2607,195182.14206860974
2608,201407.0453426982
2609,163825.82397821327
2610,112044.94665050568
2611,134981.02978970564
2612,159009.36277210014
2613,137601.65605599602
2614,126176.232642983
2615,155321.7876438583
2616,148123.78257594784
2617,208847.96919980907
2618,209608.4516670659
2619,212947.15870348288
2620,176031.26295021913
2621,181329.04822774735
2622,180948.48363639633
2623,253590.957957935
2624,306104.6276966375
2625,343659.1151846855
2626,158805.62129500814
2627,182218.67418211958
2628,444254.1233758814
2629,577950.9259284219
2630,380675.8264519339
2631,461416.5380856324
2632,432456.0294072214
2633,315887.0765362637
2634,400566.2088283582
2635,154444.47255129175
2636,180968.21777904234
2637,202788.14049923117
2638,259509.59433346966
2639,194509.21066959563
2640,150115.46225450307
2641,96867.25918778506
2642,194309.8500345696
2643,104118.79180918437
2644,131865.25204222958
2645,102562.2859381444
2646,96530.57899051653
2647,102954.74216405203
2648,136947.13677083032
2649,141851.42697682144
2650,152897.7826152571
2651,143983.00645990597
2652,451246.40319276846
2653,252255.83552565117
2654,257437.39111155426
2655,395558.99514587474
2656,334152.8610975183
2657,341698.89794613334
2658,303170.0006029886
2659,326005.1233151369
2660,353663.14436709974
2661,378364.74612415995
2662,368955.7022079009
2663,290008.5740258701
2664,269367.97709887964
2665,323705.9623535662
2666,280631.93673942704
2667,175071.21783802824
2668,191275.3000435352
2669,167578.67949664698
2670,304928.1999729154
2671,194277.0520378791
2672,187871.17815749205
2673,208697.65367685255
2674,207589.85457586098
2675,181929.9864103199
2676,188442.85823120704
2677,191513.4672281857
2678,275871.8299224269
2679,281945.03677111154
2680,296788.3770579962
2681,412766.1902541998
2682,371382.09756249934
2683,523773.5434484211
2684,330627.6207005386
2685,369066.9477407277
2686,257958.2548652597
2687,319628.46883219643
2688,228532.9208709472
2689,218720.47583939144
2690,480948.9762254774
2691,180685.2070453395
2692,134324.26173510886
2693,205699.67480383883
2694,142103.63600180316
2695,191587.93409747918
2696,187692.087854475
2697,174629.75420263357
2698,179214.37788587864
2699,175383.2416937087
2700,153557.83193101015
2701,152952.77522503753
2702,109414.60643820255
2703,139612.90411352424
2704,142862.06803600903
2705,119896.48881936436
2706,116527.48298804744
2707,125248.2542610823
2708,138089.02673812953
2709,111894.74203046648
2710,125220.60012135748
2711,281668.8826253686
2712,393147.2771825766
2713,173975.7806591221
2714,157568.50536790004
2715,168249.92499538697
2716,149368.07418903726
2717,196658.85692352153
2718,215333.2695024824
2719,157873.14114850506
2720,175016.6238197572
2721,134533.7964063647
2722,162075.8398320246
2723,146005.2212769607
2724,130012.3068120232
2725,134909.07420528453
2726,146102.2133931435
2727,169699.2233423124
2728,165739.2745690121
2729,152791.1783364408
2730,147388.34717452596
2731,130830.11889334185
2732,128956.25831886147
2733,160752.77793904408
2734,144636.58662607384
